KR7049720006,20120113,A049720,1025,1040,1050,1000,5,-15,-1.44,13936,20651,21051040,1025,1020,156157,26896,13147,6085,,,19,13,1075,1000,20120105,20120113,0,1025,0,0,1075,980,0,0,0,0,0,0,0,0,0,4,,14300000,1040,500,1019.37145900925,100,14300000,14296687,0,3313,0.02316783,0.02316783,0,0,0,0,0,0,100,00,1,1,0.1,-0.2395248,,,,,,,,1195,885,00,20651,21051040,00,00,0,1025,1040,1050,1000,1025,20651,21051040,1,00,
KR7049770001,20120113,A049770,72000,71900,72700,70800,2,100,0.14,3218,2328,167124000,72300,72000,811,724,1471,805,,,84,81,77600,70400,20120105,20120112,0,72000,0,0,72900,71300,0,0,0,0,0,0,0,0,0,1,,3859124,71900,5000,71788.6597938144,100,3859124,3665984,0,193140,5.004763,5.004763,0,0,0,0,47,3361100,14,00,1,1,0.02,-0.4984331,,,,,,,,82600,61200,00,2328,167124000,00,00,767,72000,71900,72700,70800,72000,2328,167124000,1,00,
KR7049800006,20120113,A049800,4680,4745,4755,4665,5,-35,-0.74,40240,15710,73892700,4715,4680,12170,7510,7150,6300,,,32,75,4755,4485,20120113,20120110,173200,4885,205,2,4875,4585,630,3014000,4680,4885,4680,0,0,180,842400,1,,10000000,4715,500,4703.81841596909,100,10000000,9787174,0,212826,2.12826,2.12826,0,0,0,0,0,0,-260,00,1,1,0.87,0.6274124,,,,,,,,5420,4010,00,14900,70036300,00,00,0,4680,4745,4755,4665,4680,15710,73892700,1,00,
KR7003650009,20120113,A003650,46600,47000,47000,46550,2,100,0.22,1412,149,6943300,46600,46550,740,640,103,40,,,3,3,47150,46250,20120106,20120110,170000,45000,-1600,5,46600,45050,6,270000,45000,45000,45000,0,0,3,139800,1,,1739672,46500,5000,46599.3150684932,100,1739672,1229981,0,509691,29.29811,29.29811,0,0,0,0,0,0,0,00,1,1,0.04,0.02879678,,,,,,,,53400,39550,00,140,6533500,00,00,0,46600,47000,47000,46550,46600,149,6943300,1,00,
KR7003670007,20120113,A003670,169400,167000,172900,167000,5,-800,-0.47,11179,11581,1977225500,169400,169300,345,426,6931,3953,,,1005,603,183100,167000,20120105,20120113,163000,169500,100,2,172700,169500,2,339000,169500,169500,169500,0,0,63,10672200,4,,5907000,170200,5000,170737.39364473,100,5907000,5704748,0,202252,3.423938,3.423938,0,0,0,0,0,0,-2975,00,1,0.100073,0.4,-0.2283598,,,,,,,,195700,144700,00,11516,1966214300,00,00,1603,169400,167000,172900,167000,169400,11581,1977225500,1,00,
KR7003680006,20120113,A003680,10500,10550,10650,10450,3,0,0,2400,4140,43530000,10550,10500,3200,24200,2780,950,,,27,23,11750,10350,20120105,20120111,0,10500,0,0,10850,0,0,0,0,0,0,0,0,0,0,1,,5477951,10500,5000,10514.4927536232,100,5477951,5477281,0,670,0.01223085,0.01223085,0,0,0,0,0,0,0,00,1,1,0.24,1.701715,,,,,,,,12050,8950,00,4140,43530000,00,00,0,10500,10550,10650,10450,10500,4140,43530000,1,00,
KR7001271006,20120113,A001275,10650,10500,10650,10500,2,50,0.47,310,1480,15745500,10700,10650,2480,5810,0,1470,,,0,4,10700,10300,20120109,20120105,0,10650,0,0,0,10150,0,0,0,0,0,0,0,0,0,1,,3000000,10600,5000,10638.8513513514,100,3000000,2771620,0,228380,7.612667,7.612667,0,0,0,0,0,0,0,00,1,1,0,-0.3544255,,,,,,,,12150,9050,00,1480,15745500,00,00,-10,10650,10500,10650,10500,10650,1480,15745500,1,00,
KR7001290006,20120113,A001290,1275,1280,1345,1275,5,-60,-4.49,442901,168249,218613855,1300,1275,27010,20760,92220,55430,,,132,256,1355,1135,20120112,20120105,180000,1280,5,2,0,1280,442,565760,1280,1280,1280,12,16020,285,363375,1,,48737067,1335,1000,1299.38589597028,100,48737067,48296735,0,440332,0.9034848,0.9034848,0,0,0,0,0,0,0,00,1,0.7133848,0.55,2.171281,,,,,,,,1535,1135,00,167510,217668700,00,00,0,1275,1280,1345,1275,1275,168249,218613855,1,00,
KR7001300003,20120113,A001300,102000,102000,104000,101000,3,0,0,951614,685053,69922205000,102500,102000,145641,230828,418660,207613,,,7911,2132,108000,101000,20120105,20120112,180000,102000,0,3,102500,102000,2739,279378000,102000,102000,102000,50,5100000,3977,405654000,1,,52437651,102000,5000,102068.718374923,100,52437651,40221640,0,12216011,23.29626,23.29626,0,0,0,0,5732,586523500,-10616,00,1,1,0.6900001,0.1998407,,,,,,,,117000,87000,00,678287,69232073000,00,00,-207514,102000,102000,104000,101000,102000,685053,69922205000,1,00,
KR7001310002,20120113,A001310,1370,1340,1385,1335,2,30,2.24,22300,31500,42619150,1370,1335,13620,18770,10990,17500,,,32,68,1405,1310,20120105,20120109,0,1370,0,0,1430,0,0,0,0,0,0,0,0,0,0,1,,21520000,1340,5000,1352.98888888889,100,21520000,21093732,0,426268,1.980799,1.980799,0,0,0,0,0,0,0,00,1,1,0,0.463672,,,,,,,,1540,1140,00,31500,42619150,00,00,-10,1370,1340,1385,1335,1370,31500,42619150,1,00,
KR7005810007,20120113,A005810,25400,25450,25550,24550,2,300,1.2,3201,6397,159669950,25400,24950,1830,3450,3980,2060,,,38,51,25550,23450,20120113,20120109,160000,25350,-50,5,25400,24900,1,25350,25350,25350,25350,6,150600,0,0,1,,7835167,25100,5000,24959.9984352996,100,7835167,7459797,0,375370,4.790836,4.790836,0,0,0,0,0,0,240,00,1,1,0.08,-0.1248065,,,,,,,,28850,21350,00,6390,159494000,00,00,-10,25400,25450,25550,24550,25400,6397,159669950,1,00,
KR7024940009,20120113,A024940,1185,1165,1200,1145,2,30,2.6,549092,264035,310516665,1185,1180,80810,55913,151630,105529,,,1015,737,1200,1115,20120113,20120109,163000,1235,50,2,1230,1175,12,14765,1230,1235,1230,0,0,0,0,4,,10000000,1155,500,1176.04357376863,100,10000000,9997794,0,2206,0.02206,0.02206,0,0,0,0,0,0,-399,00,1,1,0.19,-0.2383705,,,,,,,,1325,985,00,264023,310501900,00,00,0,1185,1165,1200,1145,1185,264035,310516665,1,00,
KR7032930000,20120113,A032930,1095,1095,1095,1095,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,1095,1095,20120105,20120105,0,1095,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,16893659,1095,500,0,100,16893659,16893659,0,0,0,0,0,0,0,0,0,0,0,00,1,1,0.14,,,,,,,,,1255,935,00,0,0,00,00,0,1095,1095,1095,1095,1095,0,0,1,00,
KR7032940009,20120113,A032940,4010,4070,4070,3965,3,0,0,41385,20678,82557890,4010,3985,5901,3926,15098,3898,,,96,67,4325,3930,20120105,20120110,0,4010,0,0,4185,0,0,0,0,0,0,0,0,1,4010,4,,10728500,4010,500,3992.54630749142,100,10728500,10726685,0,1815,0.01691756,0.01691756,0,0,0,0,0,0,532,00,1,1,0.62,0.9849834,,,,,,,,4610,3410,00,20677,82553880,00,00,-2670,4010,4070,4070,3965,4010,20678,82557890,1,00,
KR7032960007,20120113,A032960,13450,13000,13450,12800,3,0,0,10,208,2682900,13450,12850,911,512,188,20,,,6,2,13450,12650,20120110,20120109,0,13450,0,0,13500,0,0,0,0,0,0,0,0,0,0,4,,8333821,13450,500,12898.5576923077,100,8333821,8333577,0,244,0.002927829,0.002927829,0,0,0,0,0,0,1,00,1,0.884352,0,-0.1008208,,,,,,,,15450,11450,00,208,2682900,00,00,0,13450,13000,13450,12800,13450,208,2682900,1,00,
KR7032980005,20120113,A032980,2500,2400,2530,2355,2,65,2.67,485632,393313,972676465,2500,2480,61930,16361,192464,181355,,,221,485,2590,1985,20120111,20120106,173000,2625,125,1,2620,2510,200,525000,2625,2625,2625,300,730500,5522,13805000,4,,13943769,2435,500,2472.67927513155,100,13943769,12844997,0,1098772,7.880022,7.880022,0,0,0,0,0,0,5652,00,1,3.040984,0,0.7038719,,,,,,,,2800,2070,00,387291,957615965,00,00,0,2500,2400,2530,2355,2500,393313,972676465,1,00,
KR7033050006,20120113,A033050,2370,2375,2440,2325,5,-5,-0.21,372235,158678,377352920,2375,2370,15360,13741,90491,62996,,,173,244,2630,2295,20120109,20120112,180000,2360,-10,5,2370,2360,236,556960,2360,2360,2360,0,0,1516,3592920,4,,32579342,2375,1000,2378.18302134104,100,32579342,32233732,0,345610,1.060826,1.060826,0,0,0,0,0,0,11259,00,1,1,2.27,-0.3541085,,,,,,,,2730,2020,00,156926,373203040,00,00,0,2370,2375,2440,2325,2370,158678,377352920,1,00,
KR7033100009,20120113,A033100,2935,2885,3150,2885,2,35,1.21,520191,834421,2531633055,2935,2925,13589,17728,407537,410850,,,1610,1812,3600,2840,20120105,20120112,180000,2935,0,3,2935,2930,1101,3231435,2935,2935,2935,500,1450000,541,1587835,4,,11898480,2900,500,3034.14435191629,100,11898480,11872901,0,25579,0.214977,0.214977,0,0,0,0,0,0,5809,00,1,0.9140211,6.49,1.639438,,,,,,,,3335,2465,00,832279,2525363785,00,00,0,2935,2885,3150,2885,2935,834421,2531633055,1,00,
KR7033110008,20120113,A033110,1950,2030,2045,1890,5,-55,-2.74,1839247,1159749,2266210005,1955,1950,53774,20067,742958,379878,,,1211,2402,2280,1645,20120110,20120105,180000,1960,10,2,1960,1950,6751,13171970,1950,1960,1950,1998,4005990,3854,7515300,4,,16045169,2005,500,1953.97744772714,100,16045169,16023576,0,21593,0.1345763,0.1345763,0,0,0,0,0,0,9148,00,1,1,1.09,0.8334218,,,,,,,,2305,1705,00,1147146,2241516745,00,00,0,1950,2030,2045,1890,1950,1159749,2266210005,1,00,
KR7035610005,20120113,A035610,4125,4250,4310,4110,5,-70,-1.67,712789,331002,1387558275,4130,4125,24194,19275,176588,135682,,,536,786,4315,3655,20120110,20120106,180000,4130,5,2,4130,4120,118,486560,4130,4130,4120,0,0,4682,19313250,4,,27345997,4195,500,4192.95484493748,100,27345997,27332154,0,13843,0.05062167,0.05062167,0,0,0,0,0,0,1649,00,1,1,1.27,-0.1436398,,,,,,,,4820,3570,00,326202,1367758465,00,00,0,4125,4250,4310,4110,4125,331002,1387558275,1,00,
KR7035620004,20120113,A035620,1555,1575,1645,1515,5,-15,-0.96,76348,39526,62187630,1560,1555,8258,5966,25284,12471,,,57,74,1725,1515,20120105,20120113,0,1555,0,0,1575,1555,0,0,0,0,0,0,0,0,0,4,,29756793,1570,500,1573.33476698882,100,29756793,28651199,0,1105594,3.715434,3.715434,0,0,0,0,0,0,3132,00,1,1,0,-1.220654,,,,,,,,1805,1335,00,39526,62187630,00,00,0,1555,1575,1645,1515,1555,39526,62187630,1,00,
KR7035720002,20120113,A035720,125300,128700,129200,125000,5,-4200,-3.24,68560,124383,15754249100,125400,125300,943,5530,43986,24965,,,2448,1650,133700,120400,20120111,20120109,180000,125700,400,2,125800,125700,100,12566100,125400,125800,125400,14,1813000,186,23305800,4,,13454569,129500,500,137753.696259513,100,13454569,9799304,0,3655265,27.16746,27.16746,0,0,0,0,9,1136700,38760,00,1,1,0.61,0.6810378,,,,,,,,148900,110100,00,74083,9383564200,00,00,-60017,125300,128700,129200,125000,125300,124383,15754249100,1,00,
KR7035760008,20120113,A035760,277000,279900,283100,277000,5,-3000,-1.07,21443,10797,3019447900,277400,277000,369,388,4925,5279,,,1072,1339,285500,257700,20120112,20120109,163000,272600,-4400,5,276000,275100,84,22898400,272600,272600,272600,0,0,145,40165000,4,,6203265,280000,5000,279692.348854675,49,3039599,2132226,0,907373,14.62735,29.85173,0,0,0,0,359,100381400,-500,00,1,1,0.09999999,-0.7049159,,,,,,,,322000,238000,00,10568,2956384500,00,00,430,277000,279900,283100,277000,277000,10797,3019447900,1,00,
KR7035810001,20120113,A035810,3910,3970,3980,3875,5,-60,-1.51,1398875,1395824,5465556810,3920,3910,37136,87466,893823,392862,,,2310,2654,4205,3865,20120105,20120111,180000,3925,15,2,3925,3910,8082,31651960,3925,3925,3910,4783,18988510,22987,89879170,4,,46058782,3970,500,3915.55386702572,100,46058782,45557255,0,501527,1.088885,1.088885,0,0,0,0,0,0,-470,00,1,1,5.36,-1.597178,,,,,,,,4565,3375,00,1359972,5325037170,00,00,61943,3910,3970,3980,3875,3910,1395824,5465556810,1,00,
KR7035890003,20120113,A035890,792,785,807,785,2,12,1.54,1222906,657241,522597686,792,790,48494,53716,323187,324066,,,348,577,900,778,20120106,20120112,180000,791,-1,5,800,786,352,277627,786,791,786,0,0,51,40392,4,,107752582,780,500,795.138839604985,100,107752582,106878298,0,874284,0.811381,0.811381,0,0,0,0,0,0,5548,00,1,0.9343916,0.69,0.2663477,,,,,,,,897,663,00,656838,522279667,00,00,-190,792,785,807,785,792,657241,522597686,1,00,
KR7000390005,20120113,A000390,3405,3375,3410,3360,2,30,0.89,8280,15930,53904800,3405,3380,1430,5620,4270,11510,,,43,27,3445,3360,20120110,20120112,0,3405,0,0,3575,0,0,0,0,0,0,0,0,0,0,1,,22400000,3375,500,3383.85436283741,100,22400000,19039170,0,3360830,15.00371,15.00371,0,0,0,0,0,0,-440,00,1,1,0.11,0.2290041,,,,,,,,3880,2870,00,15930,53904800,00,00,-130,3405,3375,3410,3360,3405,15930,53904800,1,00,
KR7000400002,20120113,A000400,5600,5490,5600,5490,2,50,0.9,24260,10360,57653100,5600,5590,5490,5280,2200,5750,,,23,36,5600,5300,20120113,20120110,0,5600,0,0,5770,5360,0,0,0,0,0,0,0,10,56000,1,,42050000,5550,1000,5564.93719806763,100,42050000,37654150,0,4395850,10.45386,10.45386,0,0,0,0,0,0,0,00,1,0.7692779,0.09,0.7943746,,,,,,,,6380,4720,00,10350,57597100,00,00,0,5600,5490,5600,5490,5600,10360,57653100,1,00,
KR7013580006,20120113,A013580,13300,12950,13600,12950,2,400,3.1,7720,27330,363740000,13300,13250,5750,5860,8840,18230,,,79,106,13600,12400,20120113,20120109,0,13300,0,0,13550,13300,0,0,0,0,0,0,0,140,1862000,1,,8930907,12900,5000,13309.2313350496,100,8930907,7355996,0,1574911,17.63439,17.63439,0,0,0,0,0,0,760,00,1,1,0.32,0.8475487,,,,,,,,14800,11000,00,27190,361878000,00,00,0,13300,12950,13600,12950,13300,27330,363740000,1,00,
KR7013700000,20120113,A013700,2415,2395,2445,2300,2,30,1.26,610,25221,59066665,2415,2375,2310,3470,16700,8021,,,47,73,2590,2300,20120105,20120113,0,2415,0,0,2415,0,0,0,0,0,0,0,0,1,2415,1,,4515228,2385,5000,2341.96074544013,100,4515228,4515227,0,1,2.214728E-05,2.214728E-05,0,0,0,0,0,0,0,00,1,1,0,0.9733853,,,,,,,,2740,2030,00,25220,59064250,00,00,-15600,2415,2395,2445,2300,2415,25221,59066665,1,00,
KR7013720008,20120113,A013720,1700,1705,1705,1685,2,10,0.59,9340,2387,4035885,1700,1695,4789,8947,1820,564,,,7,6,1840,1660,20120109,20120112,0,1700,0,0,1730,1615,0,0,0,0,0,0,0,0,0,4,,6042030,1690,500,1690.77712609971,100,6042030,6042030,0,0,0,0,0,0,0,0,0,0,0,00,1,1,0,0.0828824,,,,,,,,1940,1440,00,2387,4035885,00,00,0,1700,1705,1705,1685,1700,2387,4035885,1,00,
KR7013780002,20120113,A013780,817,773,829,760,2,12,1.49,487960,238330,188903275,817,811,114737,7717,72858,148418,,,149,279,970,671,20120109,20120105,0,817,0,0,850,810,0,0,0,0,0,950,764750,100,81700,4,,7797060,805,2500,792.552364295347,100,7797060,6581463,0,1215597,15.59045,15.59045,0,0,0,0,0,0,-10077,00,1,3,0,2.550988,,,,,,,,925,685,00,237280,188056825,00,00,0,817,773,829,760,817,238330,188903275,1,00,
KR7049830003,20120113,A049830,4940,5040,5040,4940,5,-40,-0.8,1894,1108,5494620,4985,4940,1023,631,931,95,,,5,6,5100,4865,20120106,20120106,0,4940,0,0,5180,4695,0,0,0,0,0,0,0,0,0,4,,6132112,4980,500,4959.04332129964,100,6132112,6132112,0,0,0,0,0,0,0,0,0,0,0,00,1,1,0,0.104747,,,,,,,,5720,4235,00,1108,5494620,00,00,-81,4940,5040,5040,4940,4940,1108,5494620,1,00,
KR7049950009,20120113,A049950,10800,10950,11150,10600,2,100,0.93,76219,91632,994184250,10800,10750,12093,16312,51547,35679,,,195,637,12000,10450,20120110,20120105,180000,10800,0,3,10900,10750,110,1195000,10950,10950,10800,0,0,24,259200,4,,7660828,10700,500,10849.7625753209,100,7660828,7582107,0,78721,1.027578,1.027578,0,0,0,0,0,0,2156,00,1,1,2.45,0.8881537,,,,,,,,12300,9100,00,91498,992730050,00,00,600,10800,10950,11150,10600,10800,91632,994184250,1,00,
KR7075130005,20120113,A075130,7800,7400,7900,7310,2,540,7.44,307838,515891,3962205980,7800,7770,31316,3237,213637,284643,,,1035,2023,7920,5490,20120111,20120105,180000,7800,0,3,7930,7750,1,7800,7800,7800,7800,97,704220,4411,34405800,4,,8960000,7260,500,7679.36352987878,100,8960000,8947566,0,12434,0.1387723,0.1387723,0,0,0,0,20230,156144900,-8566,00,1,1,5,1.642006,,,,,,,,8340,6180,00,511382,3927088160,00,00,42381,7800,7400,7900,7310,7800,515891,3962205980,1,00,
KR7075180000,20120113,A075180,4155,4150,4185,4150,5,-20,-0.48,17790,6966,29043850,4160,4155,5480,6800,1450,5410,,,11,16,4195,4075,20120111,20120105,0,4155,0,0,0,0,0,0,0,0,0,6,25050,0,0,1,,19200000,4175,500,4169.36781609195,100,19200000,6522030,0,12677970,66.0311,66.0311,0,0,0,0,0,0,-310,00,1,1,0.31,0.1350956,,,,,,,,4800,3550,00,6960,29018800,00,00,0,4155,4150,4185,4150,4155,6966,29043850,1,00,
KR7075970004,20120113,A075970,1445,1430,1450,1430,2,5,0.35,58117,1081,1551545,1445,1435,2250,17462,1002,28,,,3,7,1510,1410,20120110,20120106,0,1445,0,0,1460,0,0,0,0,0,0,1,1440,0,0,4,,18400000,1440,1000,1435.28240740741,100,18400000,18400000,0,0,0,0,0,0,0,0,0,0,0,00,1,1,0,-0.06708973,,,,,,,,1655,1225,00,1080,1550105,00,00,0,1445,1430,1450,1430,1445,1081,1551545,1,00,
KR7076080001,20120113,A076080,2505,2550,2565,2495,5,-40,-1.57,234485,121715,307042445,2520,2505,25568,38058,78351,38144,,,166,186,2640,2465,20120105,20120111,160000,2550,45,2,2545,2510,10,25500,2550,2550,2550,443,1127435,1909,4782045,4,,14780331,2545,500,2522.83341571509,100,14780331,14745713,0,34618,0.2342167,0.2342167,0,0,0,0,0,0,3288,00,1,1,4.96,1.066587,,,,,,,,2925,2165,00,119353,301107465,00,00,0,2505,2550,2565,2495,2505,121715,307042445,1,00,
KR7077280006,20120113,A077280,2050,2045,2050,2000,2,50,2.5,84812,69732,140859195,2050,2025,8872,22151,47825,15717,,,69,95,2310,1930,20120105,20120109,0,2050,0,0,2090,2000,0,0,0,0,0,0,0,460,943000,4,,10696250,2000,500,2019.80879720522,100,10696250,10532531,0,163719,1.530621,1.530621,0,0,0,0,0,0,2676,00,1,1,0.53,1.032447,,,,,,,,2300,1700,00,69272,139916195,00,00,0,2050,2045,2050,2000,2050,69732,140859195,1,00,
KR7077360006,20120113,A077360,24700,25300,25650,24550,5,-650,-2.56,313632,688496,17156151150,24700,24650,14247,101511,470894,188373,,,4427,2080,26650,24550,20120105,20120113,180000,24850,150,2,24850,24800,3040,75505300,24800,24850,24800,0,0,2645,65331500,4,,29392370,25350,200,24919.1437353011,100,29392370,24269084,0,5123286,17.43067,17.43067,0,0,0,0,42234,1063793800,-76986,00,1,0.941704,1.81,-0.04911289,,,,,,,,29150,21550,00,682811,17015314350,00,00,-210778,24700,25300,25650,24550,24700,688496,17156151150,1,00,
KR7077500007,20120113,A077500,3700,3665,3740,3600,2,35,0.95,22780,19030,70006950,3720,3700,1530,13340,9230,9480,,,27,26,4000,3600,20120105,20120113,0,3700,0,0,3885,0,0,0,0,0,0,0,0,0,0,1,,13100483,3665,500,3678.76773515502,100,13100483,5366695,0,7733788,59.03437,59.03437,0,0,0,0,0,0,0,00,1,0.5012987,3.39,0.04143036,,,,,,,,4210,3120,00,19030,70006950,00,00,0,3700,3665,3740,3600,3700,19030,70006950,1,00,
KR7057880007,20120113,A057880,2180,2240,2260,2150,5,-25,-1.13,285661,84337,186596930,2180,2175,17522,7739,38215,19815,,,149,340,2260,2010,20120112,20120109,180000,2275,95,2,2275,2270,23962,54359405,2180,2275,2180,0,0,9819,21405420,4,,13237785,2205,500,2216.80010198878,100,13237785,13007500,0,230285,1.739604,1.739604,0,0,0,0,0,0,-1289,00,1,1,2.11,-0.7663342,,,,,,,,2535,1875,00,50556,110832105,00,00,0,2180,2240,2260,2150,2180,84337,186596930,1,00,
KR7058220005,20120113,A058220,2600,2635,2650,2590,5,-35,-1.33,84328,53550,139714715,2610,2600,13594,19094,45940,7129,,,113,79,2770,2500,20120106,20120105,0,2600,0,0,2615,2555,0,0,0,0,0,99,260865,0,0,4,,6665800,2635,500,2609.00357336626,100,6665800,6599965,0,65835,0.9876534,0.9876534,0,0,0,0,0,0,1985,00,1,0.6675676,0.08,-0.2254429,,,,,,,,3030,2240,00,53451,139453850,00,00,0,2600,2635,2650,2590,2600,53550,139714715,1,00,
KR7058370008,20120113,A058370,523,522,538,513,2,1,0.19,37940,51251,26557832,524,518,19822,28196,39530,9810,,,41,50,558,506,20120109,20120109,180000,523,0,3,523,0,30,15690,523,523,523,0,0,0,0,4,,20039811,522,500,518.191488946557,100,20039811,20039811,0,0,0,0,0,0,0,0,0,0,0,00,1,5.882353,0,-0.07248587,,,,,,,,600,444,00,51221,26542142,00,00,0,523,522,538,513,523,51251,26557832,1,00,
KR7058400003,20120113,A058400,6130,6050,6150,6050,2,30,0.49,2475,1347,8245280,6130,6100,1697,13937,586,710,,,5,5,6200,6000,20120110,20120106,0,6130,0,0,0,6100,0,0,0,0,0,0,0,0,0,4,,13242972,6100,5000,6121.21752041574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,1,1,0,0.3330474,,,,,,,,7010,5190,00,1347,8245280,00,00,-1181,6130,6050,6150,6050,6130,1347,8245280,1,00,
KR7083310003,20120113,A083310,4850,4925,5040,4825,5,-130,-2.61,339182,211431,1032784560,4850,4845,7181,12721,121138,71954,,,426,550,5400,4655,20120109,20120105,180000,4870,20,2,4870,4850,463,2249550,4850,4870,4850,0,0,4362,21155700,4,,10401647,4980,500,4885.46745287803,100,10401647,10116123,0,285524,2.744988,2.744988,0,0,0,0,0,0,-12915,00,1,0.8922221,6.41,1.744423,,,,,,,,5720,4235,00,206606,1009379310,00,00,0,4850,4925,5040,4825,4850,211431,1032784560,1,00,
KR7035900000,20120113,A035900,8720,7850,8720,7840,1,1130,14.89,5964635,5003583,42229276830,0,8720,0,685101,2004667,2841558,,,7390,11714,8720,6170,20120113,20120109,180000,8720,0,3,0,8720,628,5476160,8720,8720,8720,204,1548360,1364,11894080,4,,23152203,7590,500,8439.76565244207,100,23152203,23121216,0,30987,0.1338404,0.1338404,0,0,0,0,0,0,-6926,00,1,1,0.04,2.372172,,,,,,,,8720,6460,00,5001387,42210358230,00,00,28460,8720,7850,8720,7840,8720,5003583,42229276830,1,00,
KR7054950001,20120113,A054950,43700,44350,44350,43000,2,300,0.69,6360,5765,250220050,43700,43400,1448,1273,4148,1540,,,169,91,44700,42450,20120110,20120105,0,43700,0,0,45500,43000,0,0,0,0,0,0,0,0,0,4,,6330908,43400,500,43403.3044232437,100,6330908,5670818,0,660090,10.42647,10.42647,0,0,0,0,73,3191000,-2782,00,1,1,0.24,-0.39359,,,,,,,,49900,36900,00,5765,250220050,00,00,2865,43700,44350,44350,43000,43700,5765,250220050,1,00,
KR7055550008,20120113,A055550,39650,39050,39850,38900,2,250,0.63,767283,1681847,66500251550,39650,39600,260840,141630,767950,725585,,,5683,3229,40650,38450,20120105,20120111,180000,39750,100,2,39800,39750,1537,61013050,39650,39750,39650,20,788000,6170,244640500,1,,474199587,39400,5000,39539.6092696775,100,474199587,186604606,0,287594981,60.64851,60.64851,0,0,0,0,250,9869000,-597443,00,1,1,0.09,1.288052,,,,,,,,45300,33500,00,1674120,66193810000,00,00,382091,39650,39050,39850,38900,39650,1681847,66500251550,1,00,
KR7056000003,20120113,A056000,3380,3380,3380,2940,1,440,14.97,518091,2234773,7413155120,0,3380,0,118093,1330457,762427,,,1921,2400,3600,2810,20120111,20120109,180000,3380,0,3,0,3380,2621,8858980,3380,3380,3380,0,0,139,469820,4,,10782000,2940,500,3317.1809343275,100,10782000,10781268,0,732,0.006789093,0.006789093,0,0,0,0,0,0,-394,00,1,1,3.3,4.689346,,,,,,,,3380,2500,00,2232013,7403826320,00,00,0,3380,3380,3380,2940,3380,2234773,7413155120,1,00,
KR7056010002,20120113,A056010,269,268,271,268,5,-1,-0.37,17108,22416,6029678,270,269,47152,26045,0,252,,,0,2,305,251,20120106,20120105,0,269,0,0,282,269,0,0,0,0,0,0,0,252,67788,4,,23507337,270,500,268.989803284606,100,23507337,23381320,0,126017,0.5360752,0.5360752,0,0,0,0,0,0,0,00,1,1,0,3.556835,,,,,,,,310,230,00,22164,5961890,00,00,0,269,268,271,268,269,22416,6029678,1,00,
KR7056080005,20120113,A056080,4530,4415,4740,4400,2,85,1.91,2557056,2770272,12704183475,4530,4525,12024,24997,1362773,1326066,,,4785,6842,5350,4290,20120110,20120112,180000,4500,-30,5,4520,4500,9753,43909725,4500,4510,4500,460,2044700,12449,56393970,4,,19113235,4445,500,4586.17338558616,100,19113235,19000604,0,112631,0.5892828,0.5892828,0,0,0,0,0,0,69273,00,1,1,0.42,1.357923,,,,,,,,5110,3780,00,2747610,12601835080,00,00,0,4530,4415,4740,4400,4530,2770272,12704183475,1,00,
KR7056190002,20120113,A056190,59900,60000,60500,59700,3,0,0,32193,41953,2519136300,60000,59900,5352,11083,28116,11488,,,2057,627,62100,59200,20120105,20120106,173000,60000,100,2,60500,60000,28,1680000,60000,60000,60000,0,0,177,10602300,4,,17954380,59900,500,60047.2520107239,100,17954380,16246030,0,1708350,9.514949,9.514949,0,0,0,0,9,543600,2024,00,1,1,0.82,0.5645579,,,,,,,,68800,51000,00,41748,2506854000,00,00,-1938,59900,60000,60500,59700,59900,41953,2519136300,1,00,
KR7056340003,20120113,A056340,298,304,304,296,5,-4,-1.32,1164739,528414,158005341,299,298,298646,186306,420888,98220,,,103,186,320,294,20120106,20120105,0,298,0,0,302,284,0,0,0,0,0,4,1208,4387,1307326,4,,51536146,302,500,299.026582802663,100,51536146,51386558,0,149588,0.2902584,0.2902584,0,0,0,0,0,0,12580,00,1,1,0.31,-0.5102317,,,,,,,,347,257,00,524023,156696807,00,00,0,298,304,304,296,298,528414,158005341,1,00,
KR7033130006,20120113,A033130,2400,2430,2460,2395,5,-30,-1.23,343867,310881,754269860,2410,2400,23649,51044,169288,112842,,,247,368,2630,2355,20120106,20120109,180000,2415,15,2,2415,2405,2510,6056550,2405,2415,2405,0,0,14723,35335200,4,,37115267,2430,500,2427.53753064243,49,18186480,18150206,0,36274,0.09773336,0.1994559,0,0,0,0,0,0,-6577,00,1,1,4.52,0.722798,,,,,,,,2790,2070,00,293648,712878110,00,00,0,2400,2430,2460,2395,2400,310881,754269860,1,00,
KR7033160003,20120113,A033160,3680,3725,3780,3650,5,-45,-1.21,81364,71382,263975585,3695,3680,6923,23762,44727,21272,,,158,139,3915,3605,20120105,20120109,0,3680,0,0,3740,3665,0,0,0,0,0,0,0,100,368000,4,,19259351,3725,500,3698.09468028394,100,19259351,19101914,0,157437,0.8174574,0.8174574,0,0,0,0,0,0,1336,00,1,1,5.59,-0.03595343,,,,,,,,4280,3170,00,71282,263607585,00,00,0,3680,3725,3780,3650,3680,71382,263975585,1,00,
